#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
613	195	42	0	0	chr1	3670489	3670513	-193524919	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	25	0	2
613	234	77	103	0	chr1	3670608	3670647	-193524785	+	RMER20B	LTR	ERVK	427	469	-158	2
613	26	0	0	0	chr1	3670821	3670847	-193524585	+	AT_rich	Low_complexity	Low_complexity	1	26	0	2
613	352	249	229	42	chr1	3671666	3671976	-193523456	+	RLTR9A	LTR	ERVK	1	368	0	2
613	362	289	102	4	chr1	3672190	3672444	-193522988	+	L1MA4	LINE	L1	2922	3200	-2943	2
613	280	282	99	0	chr1	3672449	3672580	-193522852	+	L1MA4	LINE	L1	3305	3448	-2695	2
613	1228	190	39	4	chr1	3672583	3672816	-193522616	+	ORR1A3	LTR	MaLR	82	322	-4	2
613	1113	284	82	64	chr1	3672820	3673832	-193521600	+	L1MA4	LINE	L1	3460	4489	-1654	2
613	450	36	0	0	chr1	3674262	3674318	-193521114	+	(TG)n	Simple_repeat	Simple_repeat	1	56	0	2
613	711	262	96	4	chr1	3675377	3675626	-193519806	+	L1MA4	LINE	L1	4577	4848	-1295	2
613	356	229	77	31	chr1	3675914	3676108	-193519324	+	L1MA4	LINE	L1	5290	5492	-808	2
613	266	288	26	35	chr1	3676230	3676345	-193519087	+	B4	SINE	B4	2	115	-177	2
613	317	102	17	0	chr1	3676409	3676468	-193518964	+	(TC)n	Simple_repeat	Simple_repeat	1	60	0	2
613	350	331	75	55	chr1	3676525	3676581	-193518851	+	L1MA4	LINE	L1	5658	5709	-591	2
613	342	0	0	0	chr1	3676581	3676619	-193518813	+	(TA)n	Simple_repeat	Simple_repeat	1	38	0	2
613	501	17	0	0	chr1	3676619	3676676	-193518756	+	(GA)n	Simple_repeat	Simple_repeat	2	59	0	2
613	350	331	75	55	chr1	3676676	3676963	-193518469	+	L1MA4	LINE	L1	5710	6008	-292	2
613	3949	168	30	8	chr1	3677199	3677961	-193517471	+	L1_Mur2	LINE	L1	4642	5420	-457	2
613	3776	140	19	34	chr1	3677974	3678601	-193516831	+	Lx	LINE	L1	6037	6654	0	2
613	248	421	113	11	chr1	3678628	3678813	-193516619	-	MER45C	DNA	Tip100	-415	538	335	2
613	254	250	50	40	chr1	3678825	3678925	-193516507	-	MLT1A1	LTR	MaLR	-4	404	304	2
613	1572	180	86	12	chr1	3679478	3679804	-193515628	+	Lx	LINE	L1	6305	6654	0	2
613	197	319	0	42	chr1	3680208	3680280	-193515152	+	L2a	LINE	L2	3343	3411	-15	2
613	701	229	6	22	chr1	3680734	3680913	-193514519	+	B2_Mm2	SINE	B2	2	177	-18	2
613	303	266	157	46	chr1	3681000	3681197	-193514235	+	MamRep1161	DNA	TcMar	80	298	-659	2
613	2549	140	86	5	chr1	3681345	3681789	-193513643	+	RMER17B	LTR	ERVK	426	905	-53	2
613	1449	187	126	3	chr1	3681782	3682083	-193513349	+	ORR1B1-int	LTR	MaLR	1172	1509	0	2
613	1688	195	90	38	chr1	3682083	3682450	-193512982	+	ORR1B1	LTR	MaLR	1	386	-8	2
613	233	309	58	104	chr1	3682463	3682723	-193512709	+	L1MC3	LINE	L1	7433	7680	-105	2
613	23	33	0	0	chr1	3682769	3682799	-193512633	+	AT_rich	Low_complexity	Low_complexity	1	30	0	2
613	625	274	91	25	chr1	3682943	3683345	-193512087	+	L1MD2	LINE	L1	5597	6031	-211	2
613	516	354	64	41	chr1	3683665	3683883	-193511549	-	B4A	SINE	B4	-69	223	1	2
613	316	325	0	0	chr1	3684008	3684088	-193511344	-	RSINE1	SINE	B4	-82	83	4	2
613	32	26	0	0	chr1	3684094	3684133	-193511299	+	AT_rich	Low_complexity	Low_complexity	1	39	0	2
613	1080	240	107	20	chr1	3684465	3684709	-193510723	-	Lx9	LINE	L1	-29	7615	7344	2
613	1704	193	17	17	chr1	3684709	3685068	-193510364	+	RLTR15	LTR	ERVK	1	359	0	2
613	1080	240	107	20	chr1	3685068	3685168	-193510264	-	Lx9	LINE	L1	-301	7343	7241	2
613	1032	219	65	0	chr1	3685240	3685455	-193509977	+	Lx9	LINE	L1	6551	6779	-865	2
613	41	21	0	0	chr1	3685973	3686021	-193509411	+	AT_rich	Low_complexity	Low_complexity	1	48	0	2
613	3608	106	11	2	chr1	3686021	3686549	-193508883	-	L1_Mus1	LINE	L1	-1	6566	6034	2
613	29386	94	18	12	chr1	3686551	3691621	-193503811	-	L1VL1	LINE	L1	-366	5517	421	2
613	182	150	23	91	chr1	3692264	3692308	-193503124	+	MIRm	SINE	MIR	111	151	-125	2
613	195	42	0	0	chr1	3692368	3692392	-193503040	+	(TAAAA)n	Simple_repeat	Simple_repeat	3	26	0	2
613	23	54	0	0	chr1	3693591	3693628	-193501804	+	AT_rich	Low_complexity	Low_complexity	1	37	0	2
613	2772	88	57	0	chr1	3693675	3694062	-193501370	+	L1_Mus1	LINE	L1	6157	6565	-2	2
613	660	238	7	47	chr1	3694650	3694800	-193500632	-	B1_Mur4	SINE	Alu	-1	149	6	2
613	215	203	30	30	chr1	3694823	3694889	-193500543	+	CT-rich	Low_complexity	Low_complexity	1	66	0	2
613	22	0	0	0	chr1	3696211	3696233	-193499199	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
613	186	43	0	0	chr1	3698116	3698139	-193497293	+	(T)n	Simple_repeat	Simple_repeat	1	23	0	2
613	180	200	0	0	chr1	3698484	3698524	-193496908	+	(TATG)n	Simple_repeat	Simple_repeat	4	43	0	2
613	904	312	90	15	chr1	3698592	3699034	-193496398	+	Lx5	LINE	L1	5902	6602	-858	2
613	1011	102	0	39	chr1	3699462	3699615	-193495817	+	B1_Mus1	SINE	Alu	2	148	0	2
613	186	43	0	0	chr1	3699636	3699659	-193495773	+	(GGGGA)n	Simple_repeat	Simple_repeat	3	25	0	2
613	1297	61	0	11	chr1	3699661	3699843	-193495589	+	(GGAGA)n	Simple_repeat	Simple_repeat	1	180	0	2
613	357	82	0	0	chr1	3699843	3699892	-193495540	+	(GAAAA)n	Simple_repeat	Simple_repeat	1	49	0	2
613	1402	249	71	11	chr1	3700807	3701193	-193494239	-	MTD	LTR	MaLR	-14	405	3	2
613	240	288	73	42	chr1	3702063	3702255	-193493177	+	Lx8	LINE	L1	6059	6256	-1217	2
613	252	0	0	0	chr1	3702255	3702283	-193493149	+	(CA)n	Simple_repeat	Simple_repeat	2	29	0	2
613	522	0	0	0	chr1	3702283	3702341	-193493091	+	(GA)n	Simple_repeat	Simple_repeat	1	58	0	2
613	1136	346	71	9	chr1	3702363	3702909	-193492523	+	Lx8	LINE	L1	6480	7059	-414	2
613	25	0	0	0	chr1	3703287	3703312	-193492120	+	AT_rich	Low_complexity	Low_complexity	1	25	0	2
613	14661	240	53	52	chr1	3704641	3707436	-193487996	-	Lx5	LINE	L1	-21	7029	4279	2
613	216	0	0	0	chr1	3707436	3707460	-193487972	+	(TTTTG)n	Simple_repeat	Simple_repeat	1	24	0	2
613	14661	191	49	31	chr1	3707460	3708253	-193487179	-	Lx5	LINE	L1	-1602	4278	3485	2
613	231	36	0	0	chr1	3708253	3708281	-193487151	+	(TTTTG)n	Simple_repeat	Simple_repeat	3	30	0	2
613	14661	191	49	31	chr1	3708281	3709374	-193486058	-	Lx5	LINE	L1	-2396	3484	2313	2
613	353	240	0	0	chr1	3709415	3709490	-193485942	-	Lx5	LINE	L1	-3709	2168	2094	2
613	902	204	192	55	chr1	3709490	3710000	-193485432	+	RMER6C	LTR	ERVK	1	663	-27	2
613	2089	136	39	11	chr1	3710144	3710500	-193484932	-	RLTR19B	LTR	ERVK	0	715	350	2
613	2215	178	58	13	chr1	3710509	3710983	-193484449	-	RLTR20B3	LTR	ERVK	-53	524	1	2
613	2016	92	112	15	chr1	3710983	3711314	-193484118	-	RLTR19B	LTR	ERVK	-352	363	1	2
613	3531	218	23	49	chr1	3711314	3712581	-193482851	-	Lx5	LINE	L1	-3823	2057	876	2
613	331	281	80	27	chr1	3713232	3713382	-193482050	+	MIRb	SINE	MIR	66	223	-45	2
613	447	233	48	0	chr1	3713891	3713994	-193481438	-	B3	SINE	B2	-108	108	1	2
613	421	350	19	13	chr1	3714095	3714254	-193481178	+	MLT1A	LTR	MaLR	1	160	-214	2
613	1288	187	4	0	chr1	3714263	3714488	-193480944	-	URR1A	DNA	MER1_type	0	226	1	2
613	239	207	0	33	chr1	3714565	3714625	-193480807	+	A-rich	Low_complexity	Low_complexity	5	62	0	2
613	459	190	0	0	chr1	3714866	3715003	-193480429	+	CT-rich	Low_complexity	Low_complexity	1	137	0	2
613	396	200	0	0	chr1	3715021	3715166	-193480266	+	GA-rich	Low_complexity	Low_complexity	2	146	0	2
613	478	338	94	70	chr1	3715394	3715699	-193479733	-	MER34A1	LTR	ERV1	0	587	276	2
613	1279	287	19	28	chr1	3715699	3716122	-193479310	-	MTD	LTR	MaLR	0	419	1	2
613	478	338	94	70	chr1	3716122	3716360	-193479072	-	MER34A1	LTR	ERV1	-312	275	31	2
613	199	393	86	17	chr1	3716568	3716801	-193478631	-	L2a	LINE	L2	-268	3158	2910	2
613	402	74	0	0	chr1	3716947	3717001	-193478431	+	(TTCC)n	Simple_repeat	Simple_repeat	3	56	0	2
613	4433	160	16	16	chr1	3717009	3717551	-193477881	-	Lx	LINE	L1	0	6654	6112	2
613	7282	83	19	20	chr1	3717551	3718575	-193476857	+	RLTR13D5	LTR	ERVK	1	1023	0	2
613	4433	160	16	16	chr1	3718575	3718825	-193476607	-	Lx	LINE	L1	-543	6111	5862	2
613	267	228	73	73	chr1	3718867	3719004	-193476428	-	L1MCa	LINE	L1	-5409	636	500	2
613	311	331	12	29	chr1	3719230	3719401	-193476031	-	L1MCa	LINE	L1	-6317	434	267	2
613	246	328	142	75	chr1	3720129	3720396	-193475036	-	ORR1E	LTR	MaLR	-19	340	56	2
613	396	0	0	0	chr1	3720646	3720690	-193474742	+	(TA)n	Simple_repeat	Simple_repeat	2	45	0	2
613	314	109	36	0	chr1	3720919	3720974	-193474458	+	(TTTG)n	Simple_repeat	Simple_repeat	1	57	0	2
613	25	0	0	0	chr1	3720995	3721020	-193474412	+	AT_rich	Low_complexity	Low_complexity	1	25	0	2
613	316	375	60	52	chr1	3721303	3721536	-193473896	+	MIRb	SINE	MIR	6	240	-28	2
613	773	50	10	0	chr1	3722553	3722654	-193472778	+	B1_Mm	SINE	Alu	46	147	0	2
613	4371	82	3	28	chr1	3723267	3723883	-193471549	+	L1Md_F2	LINE	L1	5982	6582	0	2
613	207	0	0	0	chr1	3723907	3723930	-193471502	+	(TTTG)n	Simple_repeat	Simple_repeat	2	24	0	2
613	30408	90	8	5	chr1	3724998	3730141	-193465291	+	L1Md_F2	LINE	L1	446	5586	-297	3
613	7705	67	0	9	chr1	3730141	3731134	-193464298	+	L1Md_F2	LINE	L1	5587	6570	-12	3
613	196	158	35	0	chr1	3732938	3732995	-193462437	+	(TATAA)n	Simple_repeat	Simple_repeat	1	59	0	3
613	3190	58	5	0	chr1	3733508	3733902	-193461530	+	MTA_Mm	LTR	MaLR	1	396	0	3
613	578	60	0	12	chr1	3734469	3734553	-193460879	+	(GGAA)n	Simple_repeat	Simple_repeat	4	86	0	3
613	764	342	17	90	chr1	3734781	3735070	-193460362	+	B4A	SINE	B4	7	274	-18	3
613	230	95	24	0	chr1	3735089	3735131	-193460301	+	(CA)n	Simple_repeat	Simple_repeat	2	44	0	3
613	497	16	16	0	chr1	3735131	3735192	-193460240	+	(GA)n	Simple_repeat	Simple_repeat	2	64	0	3
613	4303	207	49	2	chr1	3735362	3736372	-193459060	+	L1_Mur3	LINE	L1	298	1362	-4518	3
613	4678	60	2	31	chr1	3736457	3737076	-193458356	+	L1Md_F2	LINE	L1	5970	6570	-12	3
613	341	169	14	0	chr1	3737088	3737159	-193458273	+	L1_Mur3	LINE	L1	1346	1417	-4463	3
613	740	40	0	10	chr1	3737165	3737266	-193458166	+	(CAAAA)n	Simple_repeat	Simple_repeat	2	101	0	3
613	22423	22	24	22	chr1	3737304	3739509	-193455923	+	L1_Mm	LINE	L1	2658	4915	-968	3
613	228	183	46	77	chr1	3739509	3739574	-193455858	-	RMER20A	LTR	ERVK	-268	248	186	3
613	22423	22	24	22	chr1	3739574	3740227	-193455205	+	L1_Mm	LINE	L1	4916	5585	-298	3
613	7720	55	25	3	chr1	3740228	3741203	-193454229	+	L1Md_T	LINE	L1	5587	6582	0	3
613	6047	197	32	20	chr1	3741259	3742779	-193452653	-	L1_Mur3	LINE	L1	-2904	2976	1439	3
613	476	280	32	45	chr1	3742780	3742937	-193452495	-	RLTR14	LTR	ERV1	0	382	228	3
613	786	224	29	0	chr1	3742963	3743133	-193452299	+	L1_Mur3	LINE	L1	5453	5627	-253	3
613	1548	163	31	52	chr1	3743129	3743198	-193452234	-	L1_Mur1	LINE	L1	-37	5849	5791	3
613	3694	201	107	16	chr1	3743198	3743987	-193451445	-	RMER13A	LTR	ERVK	0	860	1	3
613	1548	163	31	52	chr1	3743987	3744241	-193451191	-	L1_Mur1	LINE	L1	-96	5790	5533	3
613	5746	274	31	58	chr1	3745367	3747413	-193448019	+	RodERV21-int	LTR	ERV1	729	2718	-2273	3
613	307	203	0	0	chr1	3747793	3747852	-193447580	+	RodERV21-int	LTR	ERV1	3839	3897	-3194	3
613	228	211	0	37	chr1	3748129	3748183	-193447249	+	T-rich	Low_complexity	Low_complexity	2	53	0	3
613	423	0	0	0	chr1	3748484	3748531	-193446901	+	(CAAAA)n	Simple_repeat	Simple_repeat	3	49	0	3
613	283	314	45	45	chr1	3749583	3749783	-193445649	+	RLTR14-int	LTR	ERV1	3170	3369	-1948	3
613	440	182	65	39	chr1	3750301	3750455	-193444977	+	Lx7	LINE	L1	7419	7576	-120	3
613	314	314	171	16	chr1	3750455	3750701	-193444731	-	MLT-int	LTR	MaLR	-984	751	468	3
613	308	161	0	82	chr1	3750695	3750756	-193444676	+	PB1	SINE	Alu	72	127	0	3
613	243	369	45	23	chr1	3750764	3750897	-193444535	-	MTE-int	LTR	MaLR	-1172	408	273	3
613	1072	133	15	0	chr1	3751690	3751885	-193443547	-	L1_Mur2	LINE	L1	-620	5257	5060	3
613	5767	158	22	2	chr1	3751884	3753238	-193442194	+	Lx	LINE	L1	5259	6641	-13	3
613	230	140	80	0	chr1	3753269	3753319	-193442113	+	(TTAA)n	Simple_repeat	Simple_repeat	4	57	0	3
613	708	103	0	0	chr1	3753519	3753635	-193441797	+	(CA)n	Simple_repeat	Simple_repeat	2	117	0	3
613	233	379	11	0	chr1	3753974	3754069	-193441363	-	MIRc	SINE	MIR	-164	104	9	3
613	1404	272	92	41	chr1	3754347	3755082	-193440350	-	L1M3	LINE	L1	-1909	4231	3481	3
613	902	163	47	42	chr1	3755082	3755274	-193440158	-	B2_Mm2	SINE	B2	-1	194	2	3
613	1404	272	92	41	chr1	3755274	3755751	-193439681	-	L1M3	LINE	L1	-2660	3480	2958	3
613	404	357	53	8	chr1	3755752	3755995	-193439437	-	L1M3	LINE	L1	-3336	2807	2554	3
613	35306	33	16	12	chr1	3756131	3757780	-193437652	-	L1Md_A	LINE	L1	0	6582	4909	3
613	228	183	46	77	chr1	3757780	3757845	-193437587	+	RMER20A	LTR	ERVK	186	248	-268	3
613	35306	33	16	12	chr1	3757845	3761493	-193433939	-	L1Md_A	LINE	L1	0	4908	1203	3
613	4121	105	32	84	chr1	3761459	3762231	-193433201	-	L1Md_F	LINE	L1	-5380	1139	408	3
613	1743	182	37	82	chr1	3763047	3763448	-193431984	+	RLTR41	LTR	ERV1	62	444	-2	3
613	1848	169	32	45	chr1	3763499	3763902	-193431530	+	RMER10B	LTR	ERVL	1	398	0	3
613	994	193	36	79	chr1	3764064	3764317	-193431115	-	ORR1B1	LTR	MaLR	-8	386	145	3
613	471	281	70	34	chr1	3764306	3764492	-193430940	+	B3A	SINE	B2	10	208	-8	3
613	647	314	27	11	chr1	3764498	3764685	-193430747	+	B4	SINE	B4	83	272	-20	3
613	432	37	0	0	chr1	3764689	3764743	-193430689	+	(CA)n	Simple_repeat	Simple_repeat	1	54	0	3
613	982	244	58	41	chr1	3764743	3765284	-193430148	+	RMER6C	LTR	ERVK	224	716	-4	3
613	47	78	0	0	chr1	3765381	3765484	-193429948	+	AT_rich	Low_complexity	Low_complexity	1	103	0	3
613	1444	316	87	21	chr1	3766478	3767192	-193428240	+	Lx8	LINE	L1	6137	6897	-576	3
613	1669	223	83	7	chr1	3767830	3768263	-193427169	+	RMER4A	LTR	ERVK	1	466	0	3
613	189	0	0	0	chr1	3769582	3769603	-193425829	+	(TTTTTG)n	Simple_repeat	Simple_repeat	3	23	0	3
613	186	43	0	0	chr1	3769820	3769843	-193425589	+	(T)n	Simple_repeat	Simple_repeat	1	23	0	3
613	849	20	0	0	chr1	3769973	3770072	-193425360	+	(TTTC)n	Simple_repeat	Simple_repeat	2	100	0	3
613	1843	47	4	29	chr1	3770077	3770319	-193425113	-	L1Md_F2	LINE	L1	-19	6563	6328	3
613	842	262	106	33	chr1	3771533	3771987	-193423445	+	L1M2	LINE	L1	4794	5280	-863	3
613	557	269	52	12	chr1	3772092	3772265	-193423167	+	Lx8	LINE	L1	6935	7114	-359	3
613	321	26	0	0	chr1	3772265	3772303	-193423129	+	(CA)n	Simple_repeat	Simple_repeat	1	38	0	3
613	404	246	107	0	chr1	3772429	3772667	-193422765	+	L1M2	LINE	L1	5311	5615	-574	3
613	311	278	26	0	chr1	3772700	3772815	-193422617	+	L1MA4A	LINE	L1	5810	5927	-376	3
613	501	276	75	164	chr1	3773271	3773443	-193421989	-	RLTR25B	LTR	ERVK	0	1028	868	3
613	2657	82	57	13	chr1	3773443	3773826	-193421606	-	MTB	LTR	MaLR	0	400	1	3
613	616	246	55	123	chr1	3773826	3774236	-193421196	-	RLTR25B	LTR	ERVK	-161	867	402	3
613	181	0	69	0	chr1	3774236	3774265	-193421167	+	(TTTTG)n	Simple_repeat	Simple_repeat	5	35	0	3
613	342	257	16	187	chr1	3774265	3774313	-193421119	-	RLTR25B	LTR	ERVK	-627	401	354	3
613	1336	125	5	27	chr1	3774336	3774558	-193420874	-	Lx2	LINE	L1	-6	6991	6775	3
613	2182	93	111	0	chr1	3774558	3774911	-193420521	-	Lx2	LINE	L1	-354	6643	6252	3
613	1580	207	24	79	chr1	3774911	3775289	-193420143	-	RLTR25B	LTR	ERVK	-671	357	1	3
613	324	0	0	0	chr1	3775337	3775373	-193420059	+	(TG)n	Simple_repeat	Simple_repeat	2	37	0	3
613	251	336	84	0	chr1	3777849	3777980	-193417452	-	MIR	SINE	MIR	-53	209	68	3
613	293	242	10	62	chr1	3778178	3778275	-193417157	+	L1MA4A	LINE	L1	6165	6256	-44	3
613	520	302	87	87	chr1	3778277	3778542	-193416890	+	B4A	SINE	B4	5	269	-23	3
613	529	257	27	49	chr1	3778634	3778668	-193416764	-	RMER20B	LTR	ERVK	-214	413	379	3
613	597	64	0	0	chr1	3778668	3778746	-193416686	+	(TC)n	Simple_repeat	Simple_repeat	2	79	0	3
613	529	257	27	49	chr1	3778746	3778895	-193416537	-	RMER20B	LTR	ERVK	-249	378	234	3
613	23	33	0	0	chr1	3779197	3779227	-193416205	+	AT_rich	Low_complexity	Low_complexity	1	30	0	3
613	21	0	0	0	chr1	3779746	3779767	-193415665	+	AT_rich	Low_complexity	Low_complexity	1	21	0	3
613	447	92	0	0	chr1	3780239	3780304	-193415128	+	(TG)n	Simple_repeat	Simple_repeat	2	66	0	3
613	273	275	113	28	chr1	3781111	3781253	-193414179	+	L2a	LINE	L2	3264	3417	-9	3
613	25	31	0	0	chr1	3781290	3781322	-193414110	+	AT_rich	Low_complexity	Low_complexity	1	32	0	3
613	1295	175	36	4	chr1	3781712	3781964	-193413468	+	RLTR28	LTR	ERVL	22	281	-243	3
613	2980	59	19	31	chr1	3781984	3782404	-193413028	-	L1Md_F2	LINE	L1	-10	6572	6158	3
613	3483	56	0	0	chr1	3782404	3782834	-193412598	+	L1Md_F2	LINE	L1	5738	6167	-415	3
613	1177	203	8	4	chr1	3782835	3783082	-193412350	+	RLTR28	LTR	ERVL	277	524	0	3
613	1120	318	81	9	chr1	3783257	3783702	-193411730	+	Lx7	LINE	L1	6804	7280	-416	3
613	239	206	16	16	chr1	3783758	3783822	-193411610	+	T-rich	Low_complexity	Low_complexity	2	65	0	3
613	21	0	0	0	chr1	3783916	3783937	-193411495	+	AT_rich	Low_complexity	Low_complexity	1	21	0	3
613	233	397	31	42	chr1	3783987	3784179	-193411253	+	LTR85c	LTR	Gypsy?	634	823	0	3
613	362	276	10	10	chr1	3784278	3784377	-193411055	+	MamRep605	Unknown	Unknown	404	502	-374	3
613	266	355	62	25	chr1	3785076	3785238	-193410194	+	MLT1B	LTR	MaLR	1	168	-222	3
613	386	286	31	0	chr1	3785252	3785350	-193410082	+	PB1D7	SINE	Alu	19	119	-1	3
613	252	367	12	65	chr1	3785388	3785557	-193409875	+	MLT1B	LTR	MaLR	272	431	-36	3
613	247	259	71	36	chr1	3785964	3786048	-193409384	+	MIRc	SINE	MIR	93	179	-89	3
613	400	105	0	0	chr1	3786483	3786540	-193408892	-	Lx3_Mus	LINE	L1	-1129	5880	5824	3
613	6210	197	25	59	chr1	3786655	3787908	-193407524	-	Lx5	LINE	L1	0	7050	5833	3
613	1136	116	15	73	chr1	3787908	3788113	-193407319	-	B2_Mm2	SINE	B2	0	195	3	3
613	6210	197	25	59	chr1	3788113	3788241	-193407191	-	Lx5	LINE	L1	-1218	5832	5716	3
613	739	197	0	0	chr1	3788241	3788378	-193407054	-	Lx5	LINE	L1	-359	5518	5382	3
613	2587	132	17	7	chr1	3788379	3788791	-193406641	-	RLTR13D5	LTR	ERVK	0	1023	608	3
613	2261	69	6	50	chr1	3788791	3789128	-193406304	-	RLTRETN_Mm	LTR	ERVK	0	322	1	3
613	1086	93	0	7	chr1	3789128	3789279	-193406153	-	MMETn-int	LTR	ERVK	0	4844	4695	3
613	227	313	78	57	chr1	3789279	3789472	-193405960	-	RLTR13D5	LTR	ERVK	-486	472	276	3
613	35755	47	9	12	chr1	3789472	3793993	-193401439	-	MMETn-int	LTR	ERVK	-336	4508	1	3
613	2235	72	6	50	chr1	3793993	3794330	-193401102	-	RLTRETN_Mm	LTR	ERVK	0	322	1	3
613	3885	103	42	17	chr1	3794330	3794924	-193400508	-	RLTR13D5	LTR	ERVK	-410	613	5	3
613	335	91	36	0	chr1	3794963	3795018	-193400414	+	(TTTTC)n	Simple_repeat	Simple_repeat	4	60	0	3
613	2438	164	10	131	chr1	3795029	3795143	-193400289	-	Lx5	LINE	L1	-515	5362	5284	3
613	1042	70	0	78	chr1	3795143	3795297	-193400135	-	B1_Mus2	SINE	Alu	-5	142	1	3
613	2438	164	10	131	chr1	3795297	3795433	-193399999	-	Lx5	LINE	L1	-594	5283	5179	3
613	6126	35	0	0	chr1	3795433	3796157	-193399275	-	L1Md_T	LINE	L1	-2	6580	5857	3
613	2438	164	10	131	chr1	3796157	3796516	-193398916	-	Lx5	LINE	L1	-699	5178	4826	3
613	5480	160	34	16	chr1	3796511	3798191	-193397241	-	L1Md_F	LINE	L1	-3786	2097	387	3
613	185	41	19	93	chr1	3798225	3798279	-193397153	+	T-rich	Low_complexity	Low_complexity	4	53	0	3
613	15220	173	77	31	chr1	3798279	3798449	-193396983	-	Lx5	LINE	L1	-1072	4805	4636	3
613	276	53	0	0	chr1	3798449	3798487	-193396945	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	39	0	3
76	15220	182	73	29	chr1	3798487	3802012	-193393420	-	Lx5	LINE	L1	-1242	4635	882	3
614	16653	102	21	4	chr1	3804994	3809703	-193385729	-	L1Md_F2	LINE	L1	-2	6580	177	3
614	253	186	29	0	chr1	3809777	3809847	-193385585	+	GA-rich	Low_complexity	Low_complexity	2	73	0	3
614	447	324	45	73	chr1	3809935	3810155	-193385277	+	B3	SINE	B2	3	216	0	3
614	225	65	0	0	chr1	3810506	3810537	-193384895	+	(CA)n	Simple_repeat	Simple_repeat	2	32	0	3
614	585	0	0	0	chr1	3810569	3810634	-193384798	+	(GAGAA)n	Simple_repeat	Simple_repeat	3	67	0	3
614	738	242	10	96	chr1	3810647	3810844	-193384588	-	ORR1C2	LTR	MaLR	-197	187	8	3
614	25	31	0	0	chr1	3811559	3811591	-193383841	+	AT_rich	Low_complexity	Low_complexity	1	32	0	3
614	459	0	0	0	chr1	3812786	3812837	-193382595	+	(T)n	Simple_repeat	Simple_repeat	1	51	0	3
614	7021	39	1	0	chr1	3813915	3814758	-193380674	+	L1Md_T	LINE	L1	5739	6582	0	3
614	33861	85	1	1	chr1	3814995	3821250	-193374182	-	L1Md_F2	LINE	L1	-1	6581	327	4
614	3831	185	5	7	chr1	3821249	3822034	-193373398	-	L1Md_A	LINE	L1	-5493	1231	229	4
614	202	158	52	17	chr1	3824292	3824350	-193371082	+	(TA)n	Simple_repeat	Simple_repeat	2	61	0	4
614	621	49	0	0	chr1	3824356	3824437	-193370995	+	(CATA)n	Simple_repeat	Simple_repeat	2	82	0	4
614	770	274	160	10	chr1	3824611	3824899	-193370533	+	MER2	DNA	MER2_type	15	345	0	4
614	275	104	21	0	chr1	3825864	3825912	-193369520	+	(CA)n	Simple_repeat	Simple_repeat	2	50	0	4
614	508	262	172	81	chr1	3826085	3826259	-193369173	+	B3	SINE	B2	1	198	0	4
614	408	272	370	36	chr1	3826989	3827265	-193368167	-	MTEa	LTR	MaLR	0	379	12	4
614	255	286	50	20	chr1	3827289	3827389	-193368043	+	L1MB4	LINE	L1	353	455	-6152	4
614	1718	312	76	43	chr1	3827398	3828125	-193367307	+	Lx8	LINE	L1	6440	7190	-283	4
614	340	266	107	40	chr1	3828208	3828357	-193367075	+	RMER15	LTR	ERVL	417	575	0	4
614	198	0	0	0	chr1	3828916	3828938	-193366494	+	(TTTG)n	Simple_repeat	Simple_repeat	2	23	0	4
614	4948	101	88	9	chr1	3828944	3829713	-193365719	-	Lx	LINE	L1	-8	6646	5817	4
614	362	147	0	14	chr1	3829714	3829783	-193365649	+	C-rich	Low_complexity	Low_complexity	1	68	0	4
614	1005	95	7	0	chr1	3829789	3829926	-193365506	-	B1_Mus1	SINE	Alu	-6	142	5	4
614	1738	216	96	0	chr1	3830923	3831289	-193364143	+	MTD	LTR	MaLR	13	413	-6	4
614	217	89	22	22	chr1	3832985	3833031	-193362401	+	(TTTG)n	Simple_repeat	Simple_repeat	2	47	0	4
614	229	315	121	18	chr1	3833934	3834099	-193361333	-	Charlie5	DNA	MER1_type	-77	2547	2366	4
614	236	350	41	10	chr1	3834303	3834401	-193361031	-	B4	SINE	B4	-178	114	14	4
614	12670	63	1	0	chr1	3834523	3836949	-193358483	-	L1Md_F2	LINE	L1	-12	6570	4144	4
614	20262	107	33	3	chr1	3836952	3842914	-193352518	-	L1Md_T	LINE	L1	-1	6581	98	4
614	948	217	11	35	chr1	3842902	3843188	-193352244	-	L1VL1	LINE	L1	-6127	295	17	4
614	247	341	12	0	chr1	3843206	3843288	-193352144	+	MER2B	DNA	MER2_type	185	267	-69	4
614	22	70	0	0	chr1	3843445	3843488	-193351944	+	AT_rich	Low_complexity	Low_complexity	1	43	0	4
614	21	0	0	0	chr1	3844274	3844295	-193351137	+	AT_rich	Low_complexity	Low_complexity	1	21	0	4
614	21	0	0	0	chr1	3844479	3844500	-193350932	+	AT_rich	Low_complexity	Low_complexity	1	21	0	4
614	3477	15	5	0	chr1	3844932	3845326	-193350106	+	MTA_Mm	LTR	MaLR	1	396	0	4
614	1086	299	67	36	chr1	3845492	3845849	-193349583	-	ORR1D2	LTR	MaLR	-2	368	1	4
